image_hash,pixel_mean_r,pixel_mean_g,pixel_mean_b,pixel_std_r,pixel_std_g,pixel_std_b,predicted_label
e2359186827fc62ccf58960eff9ac56f,143.1169,128.6561,121.8088,61.7041,59.8961,60.863,cat
e57b8573b1ebcc83005fa3f06128056e,157.8665,151.7295,157.7198,28.9015,28.0632,29.9552,cat
27392199dabff2f8e442aa091ff77bec,144.5651,130.6368,94.5206,65.1432,64.4157,63.8916,cat
e9ca2b482269191fa792fecfd26b94f9,106.115,103.702,103.5245,35.1615,33.4657,32.7945,cat
30bd7d9cdf302b1ce7f57b2e917b6a3d,145.7468,117.8191,86.6796,56.0845,58.0624,63.3018,cat
9aabe69971db0839a5792033e8812718,144.7581,105.0777,80.0169,41.6983,52.4027,54.6422,cat
8f1f5ea58fb82b1ed734c26c4e946905,96.8366,96.3204,94.9984,59.5956,59.97,61.05,cat
875f7cdef9827f7fab7b53359aa619fe,91.1757,68.6127,56.0462,64.6835,58.3297,53.4182,cat
94bfe9a3d97e23d16c9e21ea49257b9e,138.2273,118.885,104.0355,48.4579,46.8332,44.7973,cat
da1feb38323f3ad24ae3ce1772b02608,99.8287,95.2777,92.3972,72.3647,73.8155,73.7386,cat
2cdfbf853c2c702bb166287e26f5d248,65.7278,47.5565,31.8623,50.1458,34.8839,24.3975,cat
afefa183a905403099a0f38130fa60dd,49.6258,49.1983,31.1201,43.656,37.6563,39.2175,cat
7794fe6ed516ae0520d5db361a3a3363,203.0759,200.5479,200.4817,28.9316,31.9287,36.719,cat
608875f4dddb24a8bb2e247c56e62ae2,118.6276,120.0361,94.4499,64.5713,56.2855,64.5002,cat
6c1f1224f22f76dc8701557cf5e96ee1,87.6155,87.4769,88.4497,86.6276,84.937,83.9287,cat
f9a5583076199923b65def08770e359e,102.2665,109.8919,65.5227,73.2859,65.4793,55.4423,cat
c64ef534e3be852b3ee94f5f0fd3d9f4,111.8243,86.8218,62.6305,73.3855,46.0034,22.9903,cat
1ad2085f507b50e5f5d067e6bcf0463a,90.2584,84.6849,63.4697,54.0557,33.6237,26.3052,cat
4a4b57916ffcdb26327e69b9e8a77d3f,137.1145,112.8911,102.2128,92.5295,89.2344,84.2804,cat
46e2390a548fefcc98c81db5a045a19c,146.596,126.4036,97.3214,46.3405,51.5882,53.6911,cat
3cc8b9ce990cfa6dd5c1b2c046693243,153.6805,142.9363,132.1487,36.7314,38.9807,39.9885,cat
5a8a7c00abeb3562940b1b2f796fe71c,138.8975,122.8775,96.5818,64.3592,61.3563,58.1426,cat
ec8081d7b71298c7f602469fe585646e,128.9207,119.6361,111.2834,55.1215,57.211,58.1525,cat
8d3566e680870af486bb727433c47a0d,138.9773,123.715,107.9203,70.9796,62.4705,63.3232,cat
c884642b53b06278458a3342d8c3ebdb,164.4396,150.4469,136.2525,49.5144,52.7497,56.2317,cat
2330358e4c96138bcf2cab0851ab35b4,57.5612,48.6034,49.6506,25.1482,22.4685,27.2984,cat
b734903fe0ff9cdfe86536a351ee4079,145.176,133.4581,121.0406,51.8723,57.9158,64.3062,cat
cbaba4714303002867ba4da45a64ab10,132.7443,108.6634,90.9562,46.5456,48.5504,52.6563,cat
c223075401381077cad4ee570a708188,71.9819,50.4715,36.5432,58.7233,59.6197,50.249,cat
8fe8f8619ae7267ecb5e842ab209e536,141.5695,87.1174,56.6224,32.7746,25.8661,24.3527,cat
bdb83a89547890aae7f4d789b8b4a0cd,166.3147,135.2604,120.9882,52.6752,59.558,66.1694,cat
e29ebaea1270b180ae334ca5e88a5d67,195.7216,125.7241,98.4729,58.5703,81.1237,76.4057,cat
6acf8baa4d77c882363a8e4ca52ed578,52.9478,100.6162,95.7424,73.9507,48.9815,41.8478,cat
46e13a820a19ceb1fa2c5d314e7a7b23,114.696,106.5084,99.1412,90.1491,88.8547,88.8048,cat
ccff064eb514be484b6478b85e45870f,86.5352,88.2953,87.553,77.863,81.1253,77.8214,cat
ff7c6fc65b238bc3f1e7c8f9dea19810,94.2778,60.9623,45.3118,49.6425,42.8903,42.4618,cat
100a66eea3e58933382efa23d84b4146,104.1109,101.513,106.6524,65.5951,66.2006,62.9883,cat
9c654b4022605ea0ccb8ef6c83423188,117.4014,123.8209,126.1234,61.9446,77.053,80.8759,cat
eac24972256c5dc338137bea2b69f4ed,82.1377,73.2397,58.0834,37.7102,37.8709,36.9091,cat
4274af778963e8683f8e384a29e2535a,151.2028,146.3603,151.8922,59.0367,57.4484,46.5366,cat
09ffffbbfd52fdc21e094e8fb1e24220,87.9231,83.4432,81.8583,70.7819,68.0045,65.172,cat
b085ea2b72924b60efa4fe56f93e4048,136.841,120.7877,102.6444,65.296,61.6289,56.5201,cat
199ebd12d218c5023de1781bc2aff1a2,154.4765,151.9155,154.8677,63.1211,67.9122,63.7299,cat
6eedee0365dc4e05351bb2618b1fa085,131.2097,133.8544,128.0283,59.2632,58.4069,63.0487,cat
b62f4c17cd069eec56cfa16d8b15f97a,126.1969,103.4345,87.5292,41.2214,41.3773,42.8108,cat
a0278c9143c619084da86689cb3139f1,186.7048,186.3967,187.6221,72.0246,74.6513,75.7916,cat
a16d3ba569fdfc45c678f4438499a5d5,114.6392,120.5088,115.248,68.506,71.7863,76.0162,cat
223119fac3a5ee8551078fa791760b02,133.4502,127.1931,118.8081,76.1332,75.5649,78.1851,cat
54796b416191ba664d02bc65bfcea4a7,177.1739,165.0394,156.1712,54.8985,60.7695,63.0223,cat
4243cc331f7f2521c72c66bcb5cc7c69,114.3761,74.5846,32.365,45.3901,34.0612,28.6985,cat
96433067e9cf6dda89e58c1a822659d5,177.206,165.8939,125.5158,53.5485,58.306,62.4348,cat
992ff2936eb77b635bb3bdca1c7af266,159.2015,141.3809,123.2541,69.7059,75.6966,91.151,cat
04a245bb11c325da8bc3ee5777a6e9ab,167.6476,130.258,89.986,32.1452,33.1503,31.3525,cat
2f612c33a6110a9cfff4f72547c052d8,132.9362,126.5015,121.1187,49.6541,52.5938,50.7858,cat
23112ed7d644e429f25026229a4880dd,107.4065,102.5489,95.9812,43.0538,46.8216,51.1993,cat
c25fc9ec4c1af3ce5a974c7179ac9aec,125.6234,123.6331,122.1408,66.1855,67.0914,67.9761,cat
80a7076a237e41e11b5ca937037c9277,201.4286,97.9225,69.3481,65.611,27.9087,32.9238,cat
6921ce399076cd92c6d4475134d7a25e,201.9019,147.9667,121.7764,50.6554,74.2747,80.7049,cat
a752f544647255db746d6560f74a4a67,225.5385,222.1843,223.4671,48.4751,52.7007,49.248,cat
51ab2be9f30148cff118d399a4cf16e1,215.1435,208.5127,197.3419,61.5837,68.6846,83.2003,cat
1b75f5ddeaec6ed36dad913ec3b76eb8,124.2092,101.8808,91.8465,103.9338,91.8389,82.4846,cat
81a017a172fed30f1255e235e3f3ea06,117.8983,116.7904,110.9961,59.6748,62.0023,68.7653,cat
a76170acebff68d4819654f517f90b24,102.565,89.3912,85.9831,36.5341,40.9407,50.5047,cat
d98a4697184c7ffbd4c80603e6a8315f,136.1016,106.0481,83.4534,88.7656,74.0136,58.853,cat
f96ad63f3d390fe212d18f1f92855406,105.547,89.5042,67.7516,52.2369,48.3933,44.5595,cat
2c768ea374284c83c6cde50cef32fe22,103.8973,74.3028,45.7598,63.813,54.8481,45.1307,cat
f9e7d0a2ec1fb4e299d6f0a7b92e3bb2,68.3181,57.1127,48.8359,48.6941,44.0155,38.6133,cat
e4f8ff6b9cba25d5d53d1ce06c47e5ee,192.5447,180.9732,169.3975,75.3041,86.6282,98.0237,cat
26bed750936895167ba5565e9583bb9e,126.1023,101.2161,77.0916,47.9754,42.1732,37.4391,cat
a2e0db092702c668eda4cf9af174a937,91.5508,55.3051,41.5196,64.2546,59.6986,57.4877,cat
04cd10ecde47688202e5b5993dc19e6e,127.9029,137.9821,146.1447,63.7139,71.3388,79.6753,cat
19d1d2f6db8b2bc0c76bfdfbebecbf52,48.7905,33.3393,19.8757,48.4466,34.7272,21.5621,cat
a90b02cfb1d3c2d48643dba650a5760f,112.5405,102.2657,88.1056,63.2493,61.3169,63.1667,cat
7868e1d18042e9b975627e32461649ef,126.9954,123.3043,131.8848,80.1018,80.6347,82.0049,cat
6dff9e07a3ea61516eb8b4c579c58bd8,135.3401,88.6721,66.4804,34.3507,31.3782,30.0501,cat
6495973a099840b52141f98b90aa7a28,103.3359,99.5372,102.6184,65.8587,58.3284,55.4383,cat
c01c2a1ad23e88402716798d52f9ed81,148.6671,155.975,145.5493,99.768,97.2947,98.9775,cat
1102bc717f827898ab914b376326627d,97.9675,81.2404,72.3449,40.8865,40.146,43.0302,cat
9b6e1fe54b05b778f67920e8d2ad3be9,155.9123,129.4298,116.4211,84.0844,91.8031,95.926,cat
0641459758300abce2c10a2b0a799881,104.0818,102.1713,99.3164,86.0144,87.1439,86.0156,cat
14ea47be42932f68245d1ebd3aa7f873,145.1346,132.8863,135.074,72.6624,69.7203,72.3131,cat
853e12dacdb058db954deaab2ad57b34,28.0517,17.6322,12.9972,31.1527,23.1895,20.5948,cat
7c32849e16505e1c162155e67ebff1ce,149.8173,149.4777,148.9218,50.0824,52.1215,53.426,cat
997b5afa38274206aeadde21ab7764ac,176.9066,177.474,176.3173,78.9266,79.1422,74.9204,cat
40849074c35a4ca6956a61b642b9b8c9,170.0131,156.3867,136.6758,43.6237,47.2141,52.2746,cat
13420176483e70e0bc34097e0794f2c8,149.606,138.2806,139.8158,47.3426,52.4669,54.1157,cat
1a846fd13893e62d5f7bca0dd622456b,172.9134,108.856,122.6902,39.8658,57.2587,53.8106,cat
e12829a73bc02c78006c4b89bbc67c91,129.174,100.0186,70.5776,44.8994,40.631,36.3209,cat
d15475cc84b2d720111dcd4f66b58141,136.1326,125.9234,124.9955,53.285,60.9491,62.5266,cat
2cc9c30e75140eefed0d1bd1148c9500,102.2744,106.5449,104.6061,62.7472,62.6734,61.8663,cat
859a9e364fc4a8583e4dc97861828788,105.0118,102.2691,101.8095,42.9831,47.3634,51.6494,cat
1fcf2ec71f96e4b064baf2fc7db09137,145.0159,152.4066,126.0631,59.9438,63.0905,61.5653,cat
b0635cdfbeb7a9d6ebaeace280cd6b05,104.7931,104.5673,96.9769,68.3219,67.4718,73.3754,cat
245fa8ceaa84695ef108db85f324a9c4,163.0364,153.698,142.4011,62.9513,63.4233,70.4674,cat
84aadcde2855f6dd4bae19a184df699f,142.1069,126.8383,120.1439,79.7062,77.2322,79.1024,cat
d8a6be7bca8e5b6d7ec3180a9dca50e8,76.5889,69.3162,63.1871,53.6911,53.5427,56.0122,cat
485b6d63d0c876a594bae531a896400e,170.4826,144.8768,102.0949,65.2274,68.4941,74.0916,cat
bdf6ef5f6ca68d70d4e7046977d9e94f,59.0467,56.2382,55.8806,77.6352,75.6496,74.4556,cat
6ed42b5aa17c9c0676cbf2b7c8457a69,99.6987,104.9056,105.7254,68.7197,71.0746,71.112,cat
8074c999d2ff277d067ec60e58b21aff,100.5633,116.3542,127.4081,46.9228,61.0068,89.5669,cat
d671f9c3cc1503c2666e47bf2e4953b4,93.9042,84.6027,84.7785,61.9276,62.7565,52.8446,cat
409d61577593ba4cb3c79e4d9c3af5c2,58.4223,39.8822,39.7563,58.271,63.0421,59.9882,cat
35b38da2db0e0da76225e88d2c66ee7b,124.9368,102.2932,92.1019,67.7321,64.0255,63.5998,cat
a0a6bc839495d03cb9dfafcbd8368d9e,128.6824,109.9144,96.75,54.2667,51.0671,51.057,cat
eb5a59edc745372ea7f7b493d3094fa1,25.1557,26.4366,28.4606,21.3933,20.5245,19.7299,cat
17d796dab722b22344c901f0bb5c9ab5,94.23,102.077,103.2125,76.1626,79.9558,79.1871,cat
dfaa294e930828e471db757df0e51228,80.3172,70.2881,57.2271,53.796,43.3102,36.9,cat
f46c511c5afb70d5ecd87e78bca7687e,130.336,157.4948,150.9879,75.1579,77.5548,67.7512,cat
460ad57550ba37d2e4b2978df09f098d,141.7915,132.7717,120.1052,55.166,58.3657,64.0194,cat
3ff2578a8e7555f5410d738b30b20fd6,42.5062,47.6526,46.5485,48.2401,53.0086,49.7192,cat
a5faadb59990a28cb1adb96543dc3141,169.1081,128.8671,84.3672,61.1747,57.5021,53.6272,cat
a654871d30067fa407aee9307886a4c7,111.858,106.8153,87.8617,58.3875,65.0536,66.9752,cat
241d18d49640d482e00118a439920ebb,130.958,128.6434,101.3323,61.3352,55.2105,61.0085,cat
5e5e9d1f5a3a813da7448381e9aaa922,102.1775,90.0877,83.8141,76.5956,69.8748,67.6311,cat
b6a0fe52547f1f18a2c638722fd743fe,124.9209,100.4483,83.1075,62.0183,69.5764,69.4449,cat
d423d3dde474e554458d1d299ee40187,135.1334,120.741,99.4017,62.4375,58.975,53.0118,cat
bae80f80ca3b740e06421fadbd5ebf61,104.4546,82.0794,51.9467,64.9543,64.3447,64.7169,cat
08d134353f80045ee5544e30df908a76,127.4771,129.6491,150.0661,58.7462,48.3339,42.9739,cat
8d529796b76712b87503dc0a6284040e,152.9686,161.0375,142.9972,63.5532,51.6527,73.6504,cat
9faf0d03e5ae3cfcc1fb57061cc505d1,108.4953,83.6976,61.2908,66.5239,59.696,53.2923,cat
03099b132376c8d5f5eaa2e8a6e818ee,192.1081,138.9259,81.06,39.6625,38.9494,37.6349,cat
6844578f4b7a12092a1d174f32a5b2c6,121.299,107.0326,97.0215,47.9751,50.8076,59.0636,cat
7638907b2cd3913516b5a0ebe3f64d42,150.9562,132.477,130.374,52.119,67.2833,77.5293,cat
6ee79c4da0c625a8b4bd3da1d0218bbd,119.4181,94.4939,66.558,47.593,43.5497,37.8956,cat
eb6baf451146b0d0f7065680599e9734,164.1543,157.2469,154.0556,50.5449,53.88,54.9474,cat
5f2f31502808dfbf87816105a893828b,127.5637,115.8932,65.314,77.3091,70.0156,64.7449,cat
9bdee088c7d069e714d7a8a015ee7f28,160.1485,130.8422,112.9691,45.0699,39.3504,38.8536,cat
9a780dc8393f837f43a0e0341aa35e51,107.9306,104.6615,83.826,69.0923,61.5363,61.1486,cat
0f954d842eeb09c1042f988697ba09e4,120.1648,92.0108,82.5939,56.3248,57.0408,59.441,cat
e243202246ef0718a03f818239c87546,157.2544,138.0249,116.9236,63.3887,55.887,55.3248,cat
4b6386180dc047478d9e82d72be00cb1,116.9077,96.2625,71.4779,50.1661,50.8205,55.1995,cat
63ca6666da642e731a0f257b91bcd0a3,114.4235,125.8678,124.8328,65.0816,72.9505,82.6237,cat
6c8109f89dbaacc48dd33a0810503c0f,149.9428,144.1247,144.4114,63.2333,66.1065,64.9712,cat
4bfb5a974c67e738b84df4fdda172902,177.7881,159.3692,167.4618,42.9219,47.9471,53.8954,cat
51e7850aece0088825e81e5d72f7de6d,121.4594,105.1897,98.5518,56.5941,64.6011,72.4886,cat
b0bb595bdddc5b08caeff35b7ba6d960,68.586,62.6769,42.0128,43.0704,49.3825,56.1831,cat
db3e297c7a8979bd7bda0686e12b06d8,134.9942,114.6522,87.6584,45.0088,45.2309,45.7494,cat
40908c08264a2c87f1713d861f048d8d,84.1182,83.3587,78.4682,67.8097,68.0102,69.8368,cat
e925f390cd47cbccd78a5f93a2d0bab6,153.8875,142.6305,130.911,44.2849,44.8868,46.8496,cat
38d5d59c97961a283d086d9e58af637a,217.7654,213.2102,207.3337,43.4292,50.8126,57.6397,cat
c839b3415f9e4f4df62631ed6f67381d,235.826,232.9708,232.4171,34.8161,40.1339,41.3672,cat
6a29f91ce5fbe6e498f11a4d86714204,113.7499,109.2367,105.0305,64.4281,68.2214,74.2963,cat
1ee3ba142a51a6301ce33cadb21dbd1c,162.7982,163.7849,161.6421,72.7277,72.1361,74.223,cat
fb96ab3a10122d3db2e6cbc45b78b6f7,131.3385,93.0303,97.4968,48.4559,55.9125,55.704,cat
98ea8e3637ca7c764a4022323bfadfba,78.7878,81.869,89.897,57.964,62.2298,65.8106,cat
f906e2e56213dc067cefdb2c6ef1cf4e,90.688,83.5611,83.126,55.8387,55.1968,56.8607,cat
41303d1f10f2ab34a24182e013e15f42,167.2833,141.7083,158.3271,52.9184,48.0382,51.1495,cat
71c731dcddaa82be6ee69c1d69084bd3,210.8522,206.6333,205.4563,73.6413,79.6493,80.6649,cat
875039998040450ae8a64b9dc0ec7883,131.912,111.3541,101.6572,51.1439,69.0335,61.0085,cat
ab3c98fcadaa4cbb0acd135e8de6be63,152.313,145.7945,141.466,68.7837,74.3776,78.5837,cat
af14ce33a839b9c8e8ebf0ecf974d904,133.7849,113.3494,105.7704,41.5222,47.9729,51.75,cat
b97c70dc5a5c36adfed5dfc61597450c,137.8662,124.887,122.0941,41.6554,43.5895,48.7299,cat
71768b2faf533dd593c96938af38da9c,142.6305,141.8531,129.5354,52.327,52.1889,42.1845,cat
12c6e747bfd8a9769a44846e36e8d1ae,114.3792,108.1307,105.9643,48.9379,52.1634,51.6915,cat
a21f51297a8dd2c95788b3f411dfd813,118.2539,109.4011,101.8496,62.9048,58.7936,55.7887,cat
ace79bd00a562c5af3511133b12d5b25,103.4016,83.2747,74.4159,79.8779,65.9102,62.4028,cat
3ea16fba5f08204561fa346e17c3d44f,176.699,157.3339,144.3337,54.7333,68.5706,73.8173,cat
e3dca1107f6383eafcc2944f66b4c696,80.6449,77.3714,85.1689,74.1299,70.3876,80.6692,cat
addc1e7ba53c063cf78a05c28767886c,134.3668,121.0706,101.6865,60.5793,68.3585,78.6143,cat
42fc7419ee5ecbdcc0c5178c7541f2d3,88.3238,99.7157,97.349,58.5533,64.696,67.9623,cat
7fa8a4b5d946716bf23f0a7969cbff99,158.472,152.9962,146.4845,72.2975,76.9634,82.1276,cat
5721e6b7d535772bdbae812aba67f641,59.9634,61.6153,71.3999,48.5518,52.3198,59.6404,cat
cc8b41a36c63a12812c5ee246b14338c,117.7013,108.6895,95.5408,51.4327,50.9145,50.1413,cat
5e9715762c6bf58a8b0a70a2d423b71b,98.0633,89.2501,82.0106,93.249,88.7825,83.8256,cat
0d3303cc90007f0e0f3b46ebd6bbede4,116.9358,118.2221,89.6685,51.7841,54.8462,51.148,cat
25e1e091c8bb4d6691916ac0484f3019,84.7899,101.3476,133.6871,62.6559,48.0111,55.4277,cat
be8b7d2ecde3b540f7c0e73192ded0b8,135.6336,78.1929,37.5445,78.611,63.6676,49.1969,cat
11787de9ee6eaaf43ddd9663d4194f3c,200.5591,151.2414,85.24,46.3428,45.8761,58.2761,cat
da94e679da8f93dfb6638b55104c8bb2,181.9212,181.9965,183.0745,57.2274,54.4512,54.7283,cat
1deeac08e9ea06caeeb0e2a2be3e7d45,108.1857,70.0068,36.3459,63.1233,49.153,38.7256,cat
4ef62f9d6a2e2975e43e3eda56fdbfe3,131.5542,116.2135,99.1711,46.3954,50.0012,53.3683,cat
0d358cf2b04fa54d00f4f89a7263a35c,127.0624,120.4181,115.462,42.1326,42.7371,44.5471,cat
186e35a9d1af1bc68049d9ad64438f23,98.8342,78.3628,74.7128,49.8178,45.4759,49.5622,cat
2a6d5e470229a9d9c5d6b85e4a0c822c,93.9129,96.959,98.5339,65.5448,64.6383,61.8032,cat
b9ae034ada377eff2b0cab8f02869835,170.0647,130.8943,77.0494,50.697,48.3392,43.9181,cat
cd16d2d6868a7dd7f75a86e9fb9814e8,149.0343,139.3526,138.0397,86.1316,84.0799,81.8225,cat
c02809d9318f10bc89168c322cb16cc4,106.8819,114.209,102.4852,34.2104,33.8822,32.1058,cat
48083dfcdd960d14f555dc907d22db78,111.7943,137.4721,72.2677,40.0852,50.6899,29.8044,cat
daf74a3409f1ea30f8c503aeded9fd2c,26.6144,18.2122,11.6167,26.5521,17.0758,11.6329,cat
c2a4bef6aa3455829c96186b3ce37789,177.5919,98.3844,97.3075,75.1772,43.9418,43.7731,cat
09c130a94417e66b5730faf0e211b24c,78.6007,79.4466,75.8827,66.638,65.4863,65.0436,cat
cc97bf65ddee6186a554ce5ac46f02c2,41.3044,38.6819,32.2222,60.7313,56.7808,43.7233,cat
3c166874258aba74e8067d66e1b3ef35,94.3659,89.4347,84.0001,84.8597,81.9115,78.5017,cat
efe39b9af2d5312ea770a66b7fe8dfc0,153.5441,107.4902,80.8572,60.6895,61.6069,54.987,cat
d201d1955f4b38d1ebd6baa9bd43904e,135.6097,122.7819,127.3148,42.0536,49.705,52.0892,cat
3eb026499896e4082028a9bff233c213,143.4554,101.5395,100.8702,46.7205,60.7666,45.101,cat
ad8e06e97537afe1fe8c0517413e5c04,171.901,148.2463,113.2113,61.6762,64.1234,61.8999,cat
059e3a122a8d4288f2120fd5730de7b3,81.7447,82.4959,84.3441,34.0013,30.1886,27.9953,cat
721da5c3db6b58310ad357bdd3734c1e,113.0127,83.516,81.9028,46.9535,57.7353,57.279,cat
92c0cc14fab26743817aedf6798a2957,131.1348,121.7472,110.1123,56.0066,58.1391,61.8201,cat
9994916d3814651b21aaa182eb0640d9,122.183,115.9309,112.9634,64.7292,61.5561,56.7979,cat
8fb69107c943a0c58cb80666d9660bfd,102.7696,94.4764,89.1125,74.7157,73.5221,71.5012,cat
743c0c215882ffe748d0efd0aa125399,136.9185,134.8894,137.6304,62.2989,66.3461,69.954,cat
54f033025c1264b20468ebb4e8a229b6,100.0059,95.9577,95.9911,77.7721,76.5188,74.7423,cat
0e5e7cb5c3f0d004fd1a91d2f648f398,111.464,114.3091,114.9932,71.7131,71.9824,77.9322,cat
e898ac98058716e6ecb1442856b69a36,47.3771,45.1263,50.1191,49.8477,48.9834,54.9966,cat
d29d9d592f1e880d7960122e9fca9f78,154.2298,138.6414,128.5578,76.6728,77.4377,76.6228,cat
07936c30fe4303405050af4fe981a8d4,87.1424,62.6901,56.4485,82.2383,76.6457,70.0038,cat
6a69b350967a7ac6ea855f710e047e5b,139.5448,135.7855,129.6613,50.4805,53.5003,53.3396,cat
18147c37878ee1aad3302fe70c8f417b,98.018,76.9235,71.8269,57.6798,63.1542,58.9361,cat
afd6e9d36602879d7be5e178a072e1c7,133.7068,128.2465,114.0705,74.7549,74.6286,71.7472,cat
77a388a782ebdd40de6f2ea080baf42c,116.1331,107.3196,103.4899,59.08,57.6317,63.1676,cat
92ac8ed9bab5fe07e4962fce7fdf9a06,119.42,108.5349,73.5495,80.0458,55.7637,52.3424,cat
954f038bbc833da127f842ab91e0dfda,135.6885,108.0053,73.07,69.8437,65.1869,53.4799,cat
8ad859a0ba22d4e64463e6213f6f7508,187.8008,182.6803,180.4604,59.0272,67.6974,72.6325,cat
5599aaf6b2250f775b7c792742791056,125.2082,134.0225,95.2609,77.0301,79.5682,85.3566,cat
b7e53cc83100e93b4781354a2f93a3fc,111.5714,78.387,60.819,85.9011,61.8315,49.3437,cat
5377bda60666a0670787f2a159bf1a73,101.4921,99.0716,91.5976,68.687,68.9384,69.3006,cat
43c0b98f50abdb2d61f94a9d21bda19a,53.3873,51.2209,53.7603,46.7283,47.0666,48.1449,cat
6fbebffb83eab5532fca588c5d6ebdb5,126.9256,90.7605,69.4226,57.8703,34.725,31.8917,cat
ce394a33ff032bc7b7402a96f5ba7918,109.8612,84.7005,64.6292,50.1913,43.5353,37.558,cat
6ebca10ae32d0729f1fc13d0b59550d4,116.7061,70.6332,33.9903,32.9248,31.143,32.2571,cat
ad1c1b4a72b28ae0fd077c99386b9ac4,82.1405,63.9742,59.231,46.8463,50.7792,54.2606,cat
4df87dc1e4bb76c6d80fb9a8a89f6ec7,163.092,162.6355,158.8989,29.891,35.5763,40.9598,cat
cea5b3384e93f0401de3c9d69a188a0c,56.5887,39.7284,31.9204,66.872,52.2326,47.5874,cat
31fc72a5188f1d64511821e312d5c924,134.9941,125.4413,113.7969,41.1975,44.3824,50.8638,cat
568a112df4456e1c05f5d3d3dc46a386,112.4728,110.8408,101.0406,70.2494,66.5443,76.8071,cat
964cdb0243ecf9903ae872d286a76038,99.5591,78.7099,69.4248,77.3221,63.401,58.086,cat
5d04c458fc71e29fac35c24b17f822b8,140.0332,138.204,134.5041,33.6936,35.5334,41.6485,cat
059bb04eccd6927b020065ea15712113,91.8976,28.9877,47.3677,43.0804,53.4147,48.1957,cat
5a753f76ab7aa204f4658d46f9fe8c75,72.2305,89.3204,87.2584,57.5222,73.2197,80.3619,cat
0bdaa232c221567dd0bcca9c436002e5,56.7036,91.5689,153.2501,52.2163,35.0594,37.9057,cat
269644e37be8edc07bc9ca438fd0e8fd,129.9784,108.1991,100.9957,58.9704,58.0531,59.8669,cat
ba5e2cbcda7c201301d9c293e56a6a01,194.8911,198.9151,202.4792,56.7834,59.2729,62.0827,cat
3d5ae88074408e46cab242f580610594,46.0495,39.2282,31.6997,35.2187,33.3478,33.5524,cat
6c58f4f5b6b64df3bb16a861a1e4d3ae,76.4933,88.3992,80.0709,65.8661,62.1671,70.4008,cat
142579510f73d403f15b8a80752a23b6,97.1942,86.923,72.2407,79.031,78.5539,78.3083,cat
6abc3f0c44ec63742ce5b3c3a1fee974,141.906,141.7788,121.0305,72.5056,79.6759,79.568,cat
b20d3a3e80c1ed2e39974cb242de0544,121.071,106.4224,83.3846,55.4686,52.1672,49.8206,cat
67d9066db72d7cc9ff360c3988b7fb53,142.965,126.1789,112.7128,57.1749,64.203,67.9471,cat
d80889340c494618521d558badc2ff0e,129.121,121.4566,109.0647,76.5339,72.7489,67.8115,cat
0028679279f3ce9063e86788d6e0f253,190.8492,189.3423,189.2576,77.6137,79.8719,80.6066,cat
5b1af9335c18b72af3f29c3a32653531,159.7019,125.1767,95.104,51.7509,54.7902,59.164,cat
cf2cdc5791ef3d01eeb2774e1f1924fe,144.7957,123.1295,100.2627,57.3765,56.6091,52.6561,cat
2423bda652bd4a950b64fec223fb1c43,118.52,113.4888,108.8549,50.1522,52.5894,56.3299,cat
746ba65376dcbded75034665c8cefa05,142.7807,140.0104,128.1221,82.6604,85.0705,86.2038,cat
7e633cd272847c75f66d32f1e06ab9ad,108.1773,73.8695,56.8883,59.7565,50.1708,46.8945,cat
cf0f53384574a17a4079240660424e02,97.8567,97.7064,92.2256,65.9663,66.8625,70.0498,cat
b7c692ed3931a8767843beb57e8fa5a9,156.4845,137.0776,104.7125,46.0017,49.6246,52.0525,cat
ba19551af7c698592ff4d779e1e0cef2,149.9784,138.5536,127.2411,68.2995,73.3665,71.3352,cat
1613e0a3299aa0b38c5f2f51554bad42,147.6849,137.9527,124.3577,61.8568,58.5167,56.3873,cat
74332ba6881f73f68c00c25a1e8562f2,85.3232,91.4632,128.1063,43.6058,40.8151,43.1872,cat
08c15f0814485540d35198943202d5c4,134.3062,117.2753,100.4807,62.9236,67.1485,73.1481,cat
945f99a0ff1bcfe1efbf857c7409a239,127.8832,121.0045,121.5272,34.1113,37.6239,45.3758,cat
dd091c292ab9455f149d7003b4f12683,159.739,143.4888,133.993,73.0297,69.7226,68.4205,cat
7e44dee670057dd25e2ce87f2e19c7fc,59.4785,68.144,84.7853,54.5758,52.6206,54.9414,cat
bbf7cd2bbf58baff2528f4503a3b150a,124.252,122.5487,113.5057,43.2578,44.4469,54.5365,cat
efe8ca0764fafcd5a993dfaa34fb60b2,122.7696,93.8104,66.8631,101.271,76.6743,53.416,cat
528ec31114bd2aa84e2d4bab6e76c534,130.0531,107.6277,94.586,69.5444,63.74,59.76,cat
da73ea526ad75c456df95c08a84ca301,101.616,97.2778,88.7762,78.5459,71.7375,63.8256,cat
a044c128192e26981d6697b48f56d3d9,68.2432,45.1188,30.9186,75.8709,61.4478,49.5165,cat
9ec290f7b561af4c032229105b188977,122.2898,101.4528,81.6631,84.9837,81.7548,78.5307,cat
b1671f6b9d7ce73ae53bcc32ca4a31a2,128.6801,149.7002,108.8318,88.3225,72.3117,76.5867,cat
3d2500716fd083c37754b3eeb1270072,136.6483,148.3668,102.5863,49.892,61.9544,49.7335,cat
296b99119282d16af2a15878a7c604e8,141.9355,134.1648,126.8639,30.3804,36.2535,42.0184,cat
